escenario,variante_confianza,afp,periodo_anterior,periodo_actual,salto_meses,comparacion_consecutiva,turnover_factores
principal_5pct,todos_mapeados,Profuturo,2015-05,2015-06,1,True,0.038391386945623114
principal_5pct,todos_mapeados,Profuturo,2015-06,2015-07,1,True,0.037214941088365865
principal_5pct,todos_mapeados,Profuturo,2015-07,2015-08,1,True,0.04045118661060103
principal_5pct,todos_mapeados,Profuturo,2015-08,2015-09,1,True,0.05700659943082604
principal_5pct,todos_mapeados,Profuturo,2015-09,2015-10,1,True,0.030459185487942575
principal_5pct,todos_mapeados,Profuturo,2015-10,2015-11,1,True,0.004017046745489644
principal_5pct,todos_mapeados,Profuturo,2015-11,2015-12,1,True,0.05834343419339019
principal_5pct,todos_mapeados,Profuturo,2015-12,2016-01,1,True,0.06559390294688136
principal_5pct,todos_mapeados,Profuturo,2016-01,2016-02,1,True,0.029315403426600797
principal_5pct,todos_mapeados,Profuturo,2016-02,2016-03,1,True,0.07901576780154497
principal_5pct,todos_mapeados,Profuturo,2016-03,2016-04,1,True,0.08486836489359488
principal_5pct,todos_mapeados,Profuturo,2016-04,2016-05,1,True,0.06318297519809143
principal_5pct,todos_mapeados,Profuturo,2016-05,2016-07,2,False,0.12000833460640306
principal_5pct,todos_mapeados,Profuturo,2016-07,2016-08,1,True,0.04784896067573986
principal_5pct,todos_mapeados,Profuturo,2016-08,2016-09,1,True,0.051306176573047924
principal_5pct,todos_mapeados,Profuturo,2016-09,2016-10,1,True,0.029220404940453255
principal_5pct,todos_mapeados,Profuturo,2016-10,2016-11,1,True,0.12128514132806802
principal_5pct,todos_mapeados,Profuturo,2016-11,2016-12,1,True,0.08975520985940652
principal_5pct,todos_mapeados,Profuturo,2016-12,2017-01,1,True,0.04343986383555996
principal_5pct,todos_mapeados,Profuturo,2017-01,2017-02,1,True,0.044006253713119406
principal_5pct,todos_mapeados,Profuturo,2017-02,2017-03,1,True,0.09063306078811052
principal_5pct,todos_mapeados,Profuturo,2017-03,2017-04,1,True,0.07712540461109114
principal_5pct,todos_mapeados,Profuturo,2017-04,2017-05,1,True,0.0691657938144058
principal_5pct,todos_mapeados,Profuturo,2017-05,2017-06,1,True,0.05226050740584313
principal_5pct,todos_mapeados,Profuturo,2017-06,2017-07,1,True,0.0616010856008643
principal_5pct,todos_mapeados,Profuturo,2017-07,2017-08,1,True,0.07711163645396266
principal_5pct,todos_mapeados,Profuturo,2017-08,2017-09,1,True,0.06762237874425422
principal_5pct,todos_mapeados,Profuturo,2017-09,2017-10,1,True,0.08801853272787487
principal_5pct,todos_mapeados,Profuturo,2017-10,2017-11,1,True,0.046088795696613984
principal_5pct,todos_mapeados,Profuturo,2017-11,2017-12,1,True,0.07772538756473259
principal_5pct,todos_mapeados,Profuturo,2017-12,2018-01,1,True,0.0509987540971345
principal_5pct,todos_mapeados,Profuturo,2018-01,2018-02,1,True,0.054671792252921576
principal_5pct,todos_mapeados,Profuturo,2018-02,2018-03,1,True,0.05408940515982966
principal_5pct,todos_mapeados,Profuturo,2018-03,2018-04,1,True,0.06978656645206213
principal_5pct,todos_mapeados,Profuturo,2018-04,2018-05,1,True,0.06435882386562132
principal_5pct,todos_mapeados,Profuturo,2018-05,2018-06,1,True,0.042622957479828916
principal_5pct,todos_mapeados,Profuturo,2018-06,2018-07,1,True,0.04006743617030229
principal_5pct,todos_mapeados,Profuturo,2018-07,2018-08,1,True,0.029112251403141914
principal_5pct,todos_mapeados,Profuturo,2018-08,2018-11,3,False,0.13785291289524748
principal_5pct,todos_mapeados,Profuturo,2018-11,2018-12,1,True,0.08771143234511704
principal_5pct,todos_mapeados,Profuturo,2018-12,2019-02,2,False,0.08702954476228275
