fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-10-30,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-31,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-11-01,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-02,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-03,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-06,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-07,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-08,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-09,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-10,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-13,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-14,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-15,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-16,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-17,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-20,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
2023-11-21,Profuturo,2023-10-31,0.20056145292821367,0.488246367097866,0.009253815922710747,0.019726348090372672,0.2597327598869121,0.022479256073646488,0.6888078200260797,0.2098152688509244,0.9999999999997217
