id_relacion_padre,periodo,archivo,iteracion,fila_padre,nombre_padre,estado_padre,numero_hijos_activos,filas_hijas,nombres_hijos,error_relativo_vector,monto_vector_padre,monto_vector_hijos
H10J_0000103,2016-03,CA-0001-ma2016.XLS,1,86,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,88,USP9379RAB35,0.0,15616.898758422802,15616.898758422802
H10J_0000104,2016-03,CA-0001-ma2016.XLS,1,50,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,52 | 84,CL0001737767 | MX0MGO0000J5,0.0,19619.0858219956,19619.0858219956
H10J_0000105,2016-03,CA-0001-ma2016.XLS,1,47,ADS,entidad_sin_isin_pendiente,1,49,US40053C1053,0.0,113.6273796,113.6273796
H10J_0000106,2016-03,CA-0001-ma2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,36 | 40 | 44 | 46,CLP3880F1085 | US59156R1086 | US92826C8394 | US0846701086,0.0,52021.9833528792,52021.9833528792
H10J_0000107,2016-04,CA-0001-ab2016.XLS,1,358,Altamar,entidad_sin_isin_pendiente,2,359 | 360,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,22911.4992668739,22911.4992668739
H10J_0000108,2016-04,CA-0001-ab2016.XLS,1,92,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,99 | 107 | 111 | 113,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,1.183025116641625e-16,15375.746279247298,15375.746279247302
H10J_0000109,2016-04,CA-0001-ab2016.XLS,1,89,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,91,USP9379RAB35,0.0,16096.680626683199,16096.680626683199
H10J_0000110,2016-04,CA-0001-ab2016.XLS,1,50,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,52 | 84 | 88,CL0001737767 | MX0MGO0000J5 | US912828P469,0.0,155919.89497345607,155919.89497345607
H10J_0000111,2016-04,CA-0001-ab2016.XLS,1,47,ADS,entidad_sin_isin_pendiente,1,49,US40053C1053,0.0,114.059888,114.059888
H10J_0000112,2016-04,CA-0001-ab2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,36 | 40 | 44 | 46,CLP3880F1085 | US59156R1086 | US92826C8394 | US0846701086,1.376352615368463e-16,52864.051936542295,52864.0519365423
H10J_0000113,2016-04,CA-0001-ab2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.4989252911166876e-09,41143.7456988837,41143.7456372123
H10J_0000114,2016-04,CA-0001-ab2016.XLS,1,6,CTA CTE EXT,entidad_sin_isin_pendiente,10,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20 | 25,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD | Societe General,1.230753578265752e-09,50108.6502072037,50108.6501455323
H10J_0000115,2016-05,CA-0001-my2016.XLS,1,361,Altamar,entidad_sin_isin_pendiente,2,362 | 363,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,22888.2927352432,22888.2927352432
H10J_0000116,2016-05,CA-0001-my2016.XLS,1,89,BON SIS FIN EXT,entidad_sin_isin_pendiente,5,95 | 97 | 105 | 109 | 111,USP09252AK62 | USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,5.121395747477601e-17,35517.454483804504,35517.454483804504
H10J_0000117,2016-05,CA-0001-my2016.XLS,1,86,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,88,USP9379RAB35,0.0,15526.191567404201,15526.191567404201
H10J_0000118,2016-05,CA-0001-my2016.XLS,1,47,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,4,49 | 81 | 82 | 85,CL0001737767 | MX0MGO0000J5 | MX0MGO0000P2 | US912828R366,6.164348640603618e-17,236065.73989854532,236065.73989854532
H10J_0000119,2016-05,CA-0001-my2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,36 | 40 | 44 | 46,CLP3880F1085 | US59156R1086 | US92826C8394 | US0846701086,0.0,51627.951116598495,51627.951116598495
H10J_0000120,2016-05,CA-0001-my2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,8.289355119101462e-10,73685.3591259723,73685.3590648919
H10J_0000121,2016-05,CA-0001-my2016.XLS,1,6,CTA CTE EXT,entidad_sin_isin_pendiente,10,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20 | 25,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD | Societe General,7.368006416475043e-10,82899.50827240529,82899.5082113249
H10J_0000122,2016-06,CA-0001-jn2016.XLS,1,360,Altamar,entidad_sin_isin_pendiente,2,361 | 362,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,22161.2987465833,22161.2987465833
H10J_0000123,2016-06,CA-0001-jn2016.XLS,1,89,BON SIS FIN EXT,entidad_sin_isin_pendiente,5,95 | 97 | 105 | 109 | 111,USP09252AK62 | USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,2.5075184363859515e-17,36270.7084652095,36270.7084652095
H10J_0000124,2016-06,CA-0001-jn2016.XLS,1,86,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,88,USP9379RAB35,0.0,16121.3575965044,16121.3575965044
H10J_0000125,2016-06,CA-0001-jn2016.XLS,1,47,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,4,49 | 81 | 82 | 85,CL0001737767 | MX0MGO0000J5 | MX0MGO0000P2 | US912810RJ97,5.966864915457094e-17,243878.74427440588,243878.74427440588
H10J_0000126,2016-06,CA-0001-jn2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,36 | 40 | 44 | 46,CLP3880F1085 | US59156R1086 | US92826C8394 | US0846701086,0.0,49610.724211980196,49610.724211980196
H10J_0000127,2016-06,CA-0001-jn2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,2.8858326074292627e-10,220527.73239057392,220527.7323269333
H10J_0000128,2016-06,CA-0001-jn2016.XLS,1,6,CTA CTE EXT,entidad_sin_isin_pendiente,10,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20 | 25,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD | Societe General,2.713481682348301e-10,234534.8606388299,234534.86057518932
H10J_0000129,2016-07,CA-0001-jl2016.XLS,1,369,Altamar,entidad_sin_isin_pendiente,2,370 | 371,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,26275.7465771606,26275.7465771606
H10J_0000130,2016-07,CA-0001-jl2016.XLS,1,91,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,99 | 107 | 111 | 113,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,1.6968109026634358e-16,16080.0717453899,16080.071745389901
H10J_0000131,2016-07,CA-0001-jl2016.XLS,1,88,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,90,USP9379RAB35,0.0,15727.8463995288,15727.8463995288
H10J_0000132,2016-07,CA-0001-jl2016.XLS,1,49,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,51 | 86,CL0001737767 | US912810RJ97,1.8408751031777497e-16,79048.90018473871,79048.9001847387
H10J_0000133,2016-07,CA-0001-jl2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,5,36 | 40 | 44 | 46 | 48,CLP3880F1085 | US59156R1086 | US92826C8394 | US0846701086 | US4385161066,0.0,120517.921513595,120517.921513595
H10J_0000134,2016-07,CA-0001-jl2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,6.815263873193178e-10,96314.99259559659,96314.9925299554
H10J_0000135,2016-08,CA-0001-ag2016.XLS,1,394,Altamar,entidad_sin_isin_pendiente,2,395 | 396,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,26552.1048824526,26552.1048824526
H10J_0000136,2016-08,CA-0001-ag2016.XLS,1,113,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,121 | 130 | 134 | 136,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,1.107408201539631e-16,16425.6450423332,16425.6450423332
H10J_0000137,2016-08,CA-0001-ag2016.XLS,1,110,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,112,USP9379RAB35,0.0,16996.294456514,16996.294456514
H10J_0000138,2016-08,CA-0001-ag2016.XLS,1,72,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,74 | 109,CL0001737767 | US912810RJ97,1.8358777058026431e-16,79264.0772442126,79264.07724421259
H10J_0000139,2016-08,CA-0001-ag2016.XLS,1,61,ADS,entidad_sin_isin_pendiente,5,63 | 65 | 67 | 69 | 71,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,33945.68671445,33945.68671445
H10J_0000140,2016-08,CA-0001-ag2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,11,36 | 40 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58 | 60,CLP3880F1085 | US59156R1086 | US92826C8394 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,1.4231620753589236e-16,153375.8748949606,153375.8748949606
H10J_0000141,2016-08,CA-0001-ag2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.5530068844638647e-16,32209.907823286903,32209.9078232869
H10J_0000142,2016-09,CA-0001-se2016.XLS,1,387,Altamar,entidad_sin_isin_pendiente,2,388 | 389,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.363910058762665e-16,26673.157688946703,26673.1576889467
H10J_0000143,2016-09,CA-0001-se2016.XLS,1,147,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,156 | 164,USP3703CAA82 | US84265VAE56,0.0,8098.7366720196005,8098.7366720196005
H10J_0000144,2016-09,CA-0001-se2016.XLS,1,111,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,119 | 128 | 132 | 134,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,0.0,15740.069735543402,15740.069735543402
H10J_0000145,2016-09,CA-0001-se2016.XLS,1,108,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,110,USP9379RAB35,0.0,17588.0752684006,17588.0752684006
H10J_0000146,2016-09,CA-0001-se2016.XLS,1,70,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,72 | 103 | 104,CL0001737767 | MXBIGO000JZ2 | MXBIGO000KJ4,2.45507605677696e-16,118545.53498005027,118545.5349800503
H10J_0000147,2016-09,CA-0001-se2016.XLS,1,59,ADS,entidad_sin_isin_pendiente,5,61 | 63 | 65 | 67 | 69,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,2.209990217452878e-16,32923.030865581495,32923.0308655815
H10J_0000148,2016-09,CA-0001-se2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,10,36 | 40 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58,CLP3880F1085 | US59156R1086 | US92826C8394 | CL0000000100 | US0846701086 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,1.5350115929278318e-16,94800.0347059985,94800.03470599849
H10J_0000149,2016-09,CA-0001-se2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,10,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | PEN | USD,1.3428278832678882e-16,33864.9023119625,33864.9023119625
H10J_0000150,2016-10,CA-0001-oc2016.XLS,1,392,Altamar,entidad_sin_isin_pendiente,2,393 | 394,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,26742.0379462179,26742.0379462179
H10J_0000151,2016-10,CA-0001-oc2016.XLS,1,150,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,159 | 167,USP3703CAA82 | US84265VAE56,0.0,7779.5961213036,7779.5961213036
H10J_0000152,2016-10,CA-0001-oc2016.XLS,1,113,BON SIS FIN EXT,entidad_sin_isin_pendiente,5,120 | 122 | 131 | 135 | 137,USP09252AL46 | USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,8.11120079616607e-17,33638.473191398,33638.473191398
H10J_0000153,2016-10,CA-0001-oc2016.XLS,1,110,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,112,USP9379RAB35,0.0,16882.19183672,16882.19183672
H10J_0000154,2016-10,CA-0001-oc2016.XLS,1,72,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,4,74 | 85 | 106 | 107,CL0001737767 | US195325CU73 | MXBIGO000JZ2 | MXBIGO000KJ4,1.152663493485326e-16,126245.99729766758,126245.99729766759
H10J_0000155,2016-10,CA-0001-oc2016.XLS,1,61,ADS,entidad_sin_isin_pendiente,5,63 | 65 | 67 | 69 | 71,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,33275.52198618901,33275.52198618901
H10J_0000156,2016-10,CA-0001-oc2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,11,36 | 40 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58 | 60,CLP3880F1085 | US59156R1086 | US92826C8394 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,0.0,138425.53459716972,138425.53459716972
H10J_0000157,2016-10,CA-0001-oc2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,7.238467950814123e-17,50258.961313526896,50258.961313526896
H10J_0000158,2016-11,CA-0001-no2016.XLS,1,391,Altamar,entidad_sin_isin_pendiente,2,392 | 393,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.3869999488443118e-16,26229.119980307,26229.119980306998
H10J_0000159,2016-11,CA-0001-no2016.XLS,1,148,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,157 | 165,USP3703CAA82 | US84265VAE56,0.0,7721.168411602,7721.168411602
H10J_0000160,2016-11,CA-0001-no2016.XLS,1,112,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,120 | 129 | 133 | 135,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,0.0,15679.1677589298,15679.1677589298
H10J_0000161,2016-11,CA-0001-no2016.XLS,1,109,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,111,USP9379RAB35,0.0,16878.9797428214,16878.9797428214
H10J_0000162,2016-11,CA-0001-no2016.XLS,1,72,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,74 | 85,CL0001737767 | US195325CU73,0.0,8251.974385048201,8251.974385048201
H10J_0000163,2016-11,CA-0001-no2016.XLS,1,61,ADS,entidad_sin_isin_pendiente,5,63 | 65 | 67 | 69 | 71,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,2.317491853356404e-16,31395.828225440004,31395.828225439996
H10J_0000164,2016-11,CA-0001-no2016.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,11,36 | 40 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58 | 60,CLP3880F1085 | US59156R1086 | US92826C8394 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,1.0670606204164215e-16,136373.8380926095,136373.8380926095
H10J_0000165,2016-11,CA-0001-no2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,0.0,88137.04894050599,88137.04894050599
H10J_0000166,2016-12,CA-0001-di2016.XLS,1,397,Altamar,entidad_sin_isin_pendiente,2,398 | 399,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",2.8426029315789984e-16,25596.109584470894,25596.1095844709
H10J_0000167,2016-12,CA-0001-di2016.XLS,1,155,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,164 | 172,USP3703CAA82 | US84265VAE56,0.0,7818.7745857833,7818.7745857833
H10J_0000168,2016-12,CA-0001-di2016.XLS,1,120,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,127 | 136 | 140 | 142,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,0.0,15830.964832096899,15830.964832096899
H10J_0000169,2016-12,CA-0001-di2016.XLS,1,117,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,119,USP9379RAB35,0.0,17137.0442022246,17137.0442022246
H10J_0000170,2016-12,CA-0001-di2016.XLS,1,79,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,81 | 91 | 116,CL0001737767 | US195325CU73 | US912810RU43,0.0,96044.7451305584,96044.7451305584
H10J_0000171,2016-12,CA-0001-di2016.XLS,1,68,ADS,entidad_sin_isin_pendiente,5,70 | 72 | 74 | 76 | 78,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,31120.612306762,31120.612306762
H10J_0000172,2016-12,CA-0001-di2016.XLS,1,35,ACC EXTRANJERO,entidad_sin_isin_pendiente,10,43 | 47 | 53 | 55 | 57 | 59 | 61 | 63 | 65 | 67,CLP3880F1085 | US59156R1086 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,0.0,103359.9467923544,103359.9467923544
H10J_0000173,2016-12,CA-0001-di2016.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 20,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,6.600966629780991e-17,31000.960825293303,31000.9608252933
H10J_0000174,2017-01,CA-0001-en2017.XLS,1,443,PAI Europe,entidad_sin_isin_pendiente,2,444 | 445,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,27536.1629529081,27536.1629529081
H10J_0000175,2017-01,CA-0001-en2017.XLS,1,401,Altamar,entidad_sin_isin_pendiente,2,402 | 403,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,28742.318693062,28742.318693062
H10J_0000176,2017-01,CA-0001-en2017.XLS,1,144,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,151 | 159,USP3703CAA82 | US84265VAE56,0.0,7558.0287546139,7558.0287546139
H10J_0000177,2017-01,CA-0001-en2017.XLS,1,109,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,116 | 125 | 129 | 131,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,0.0,15635.5332023812,15635.5332023812
H10J_0000178,2017-01,CA-0001-en2017.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,108,USP9379RAB35,0.0,15897.310189968199,15897.310189968199
H10J_0000179,2017-01,CA-0001-en2017.XLS,1,70,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,72 | 82,CL0001737767 | US195325CU73,0.0,8183.6955764429,8183.6955764429
H10J_0000180,2017-01,CA-0001-en2017.XLS,1,59,ADS,entidad_sin_isin_pendiente,5,61 | 63 | 65 | 67 | 69,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,32469.1303403806,32469.1303403806
H10J_0000181,2017-01,CA-0001-en2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,10,34 | 38 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58,CLP3880F1085 | US59156R1086 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,0.0,103321.81674619019,103321.81674619019
H10J_0000182,2017-01,CA-0001-en2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.5065666457304385e-16,13582.957546474401,13582.957546474401
H10J_0000183,2017-02,CA-0001-fe2017.XLS,1,440,PAI Europe,entidad_sin_isin_pendiente,2,441 | 442,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,29135.1681884921,29135.1681884921
H10J_0000184,2017-02,CA-0001-fe2017.XLS,1,398,Altamar,entidad_sin_isin_pendiente,2,399 | 400,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",2.583825767363221e-16,28159.629438205106,28159.6294382051
H10J_0000185,2017-02,CA-0001-fe2017.XLS,1,105,BON SIS FIN EXT,entidad_sin_isin_pendiente,4,112 | 121 | 125 | 127,USP16259AB20 | XS0246220379 | US59022CAP86 | US61747YBA29,0.0,15725.530637388401,15725.530637388401
H10J_0000186,2017-02,CA-0001-fe2017.XLS,1,102,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,104,USP9379RAB35,0.0,16542.193613424,16542.193613424
H10J_0000187,2017-02,CA-0001-fe2017.XLS,1,70,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,72 | 82,CL0001737767 | US195325CU73,0.0,8279.3451890544,8279.3451890544
H10J_0000188,2017-02,CA-0001-fe2017.XLS,1,59,ADS,entidad_sin_isin_pendiente,5,61 | 63 | 65 | 67 | 69,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,33905.4560807358,33905.4560807358
H10J_0000189,2017-02,CA-0001-fe2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,10,34 | 38 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58,CLP3880F1085 | US59156R1086 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,0.0,107284.1337371456,107284.1337371456
H10J_0000190,2017-02,CA-0001-fe2017.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,0.0,19240.3612608027,19240.3612608027
H10J_0000191,2017-03,CA-0001-ma2017.XLS,1,451,PAI Europe,entidad_sin_isin_pendiente,2,452 | 453,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,2.491331806379426e-16,29205.092615733694,29205.0926157337
H10J_0000192,2017-03,CA-0001-ma2017.XLS,1,409,Altamar,entidad_sin_isin_pendiente,2,410 | 411,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,28227.2125716562,28227.2125716562
H10J_0000193,2017-03,CA-0001-ma2017.XLS,1,110,BON SIS FIN EXT,entidad_sin_isin_pendiente,3,117 | 126 | 130,USP16259AB20 | XS0246220379 | US61747YBA29,1.4317844207388147e-16,12704.3525351899,12704.352535189899
H10J_0000194,2017-03,CA-0001-ma2017.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,108,USP9379RAB35,0.0,16969.764389607597,16969.764389607597
H10J_0000195,2017-03,CA-0001-ma2017.XLS,1,70,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,72 | 82,CL0001737767 | US195325CU73,0.0,8281.8196403715,8281.8196403715
H10J_0000196,2017-03,CA-0001-ma2017.XLS,1,59,ADS,entidad_sin_isin_pendiente,5,61 | 63 | 65 | 67 | 69,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,31593.3060688,31593.3060688
H10J_0000197,2017-03,CA-0001-ma2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,10,34 | 38 | 44 | 46 | 48 | 50 | 52 | 54 | 56 | 58,CLP3880F1085 | US59156R1086 | CL0000000100 | US0846701086 | US4385161066 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,1.290052654179086e-16,112800.94018818821,112800.9401881882
H10J_0000198,2017-04,CA-0001-ab2017.XLS,1,453,PAI Europe,entidad_sin_isin_pendiente,2,454 | 455,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,29685.8069407213,29685.8069407213
H10J_0000199,2017-04,CA-0001-ab2017.XLS,1,411,Altamar,entidad_sin_isin_pendiente,2,412 | 413,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.1845911676410294e-16,30710.8385278299,30710.838527829896
H10J_0000200,2017-04,CA-0001-ab2017.XLS,1,106,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,113 | 121,USP16259AB20 | XS0246220379,1.5091727441415427e-16,12052.8906356611,12052.8906356611
H10J_0000201,2017-04,CA-0001-ab2017.XLS,1,102,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,104,USP9379RAB35,0.0,16615.295391285803,16615.295391285803
H10J_0000202,2017-04,CA-0001-ab2017.XLS,1,66,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,68 | 78,CL0001737767 | US195325CU73,0.0,8299.000428506199,8299.000428506199
H10J_0000203,2017-04,CA-0001-ab2017.XLS,1,55,ADS,entidad_sin_isin_pendiente,5,57 | 59 | 61 | 63 | 65,US1512908898 | US02319V1035 | US0595201064 | US29274F1049 | US3444191064,0.0,29728.9311630972,29728.9311630972
H10J_0000204,2017-04,CA-0001-ab2017.XLS,1,26,ACC EXTRANJERO,entidad_sin_isin_pendiente,8,34 | 38 | 44 | 46 | 48 | 50 | 52 | 54,CLP3880F1085 | US59156R1086 | CL0000000100 | BRRADLACNOR0 | MXP370841019 | BRCIELACNOR3 | BRLRENACNOR1 | MX01WA000038,1.6087871078407355e-16,45226.3545544506,45226.354554450605
H10J_0000205,2017-05,CA-0001-my2017.XLS,1,458,PAI Europe,entidad_sin_isin_pendiente,2,459 | 460,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,30931.1936862769,30931.1936862769
H10J_0000206,2017-05,CA-0001-my2017.XLS,1,416,Altamar,entidad_sin_isin_pendiente,2,417 | 418,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,31999.2276669169,31999.2276669169
